t[s],U_A,U_B
-7.39702887,1.80791700,7.70897600
-7.39569487,1.81890300,7.71202800
-7.39436087,1.83050000,7.71507900
-7.39302687,1.83904500,7.71965700
-7.39169287,1.85064200,7.72270900
-7.39035887,1.86162900,7.72576100
-7.38902487,1.87017400,7.73033900
-7.38769087,1.87871900,7.73339000
-7.38635687,1.89031600,7.73644200
-7.38502287,1.89886200,7.74102000
-7.38368887,1.90740700,7.74407100
-7.38235487,1.91839300,7.74559800
-7.38102087,1.92999100,7.74865000
-7.37968687,1.94097700,7.75322700
-7.37835287,1.95257400,7.75627900
-7.37701887,1.96417100,7.75780500
-7.37568487,1.97515800,7.76085700
-7.37435087,1.98675500,7.76543500
-7.37301687,1.99774200,7.76848700
-7.37168287,2.00933900,7.77153900
-7.37034887,2.02093600,7.77611600
-7.36901487,2.03192200,7.78069400
-7.36768087,2.04046800,7.78374600
-7.36634687,2.04901300,7.78832400
-7.36501287,2.06061000,7.79137600
-7.36367887,2.07159600,7.79442700
-7.36234487,2.08319400,7.79900500
-7.36101087,2.09173900,7.80205700
-7.35967687,2.10577700,7.80510900
-7.35834287,2.11432200,7.80968700
-7.35700887,2.12286800,7.81273800
-7.35567487,2.13446500,7.81579000
-7.35434087,2.14545100,7.81884200
-7.35300687,2.15704800,7.82342000
-7.35167287,2.16864500,7.82647200
-7.35033887,2.17963200,7.82952400
-7.34900487,2.19122900,7.83562700
-7.34767087,2.20221600,7.83715300
-7.34633687,2.21381300,7.84020500
-7.34500287,2.22541000,7.84478300
-7.34366887,2.23639600,7.84936000
-7.34233487,2.24799300,7.85393800
-7.34100087,2.25898000,7.86004200
-7.33966687,2.27057700,7.86309400
-7.33833287,2.27912200,7.86462000
-7.33699887,2.29071900,7.86919800
-7.33566487,2.29926400,7.87225000
-7.33433087,2.30719900,7.87530100
-7.33299687,2.31574400,7.87987900
-7.33166287,2.32734200,7.88293100
-7.33032887,2.33588700,7.88598300
-7.32899487,2.34748400,7.89056100
-7.32766087,2.35847000,7.89361200
-7.32632687,2.37006700,7.89819000
-7.32499287,2.38105400,7.89971600
-7.32365887,2.38959900,7.90582000
-7.32232487,2.40119600,7.90887200
-7.32099087,2.41279300,7.91497500
-7.31965687,2.42133900,7.91650100
-7.31832287,2.42988400,7.91955300
-7.31698887,2.43842900,7.92260600
-7.31565487,2.44697400,7.92870900
-7.31432087,2.45490900,7.93328700
-7.31298687,2.46955800,7.93939000
-7.31165287,2.48054500,7.94244200
-7.31031887,2.49214100,7.94549400
-7.30898487,2.50373800,7.95007200
-7.30765087,2.51472500,7.95464900
-7.30631687,2.52632200,7.96075300
-7.30498287,2.53791900,7.96380500
-7.30364887,2.54890600,7.96685700
-7.30231487,2.56050300,7.97143500
-7.30098087,2.56904800,7.97448600
-7.29964687,2.58003500,7.97753800
-7.29831287,2.59163200,7.98059000
-7.29697887,2.60017700,7.98516800
-7.29564487,2.60872200,7.98822000
-7.29431087,2.62031900,7.98974600
-7.29297687,2.63130600,7.99432300
-7.29164287,2.63985100,7.99737500
-7.29030887,2.65144800,8.00042700
-7.28897487,2.66243500,8.00347900
-7.28764087,2.67403200,8.00805700
-7.28630687,2.68562900,8.01263400
-7.28497287,2.69661500,8.01568600
-7.28363887,2.70821300,8.02026500
-7.28230487,2.71981000,8.02331600
-7.28097087,2.73079600,8.02636800
-7.27963687,2.74239300,8.03094600
-7.27830287,2.75338000,8.03399800
-7.27696887,2.76497700,8.03704900
-7.27563487,2.77657400,8.04162800
-7.27430087,2.78511900,8.04468000
-7.27296687,2.79610600,8.04773100
-7.27163287,2.80770300,8.05230900
-7.27029887,2.81624800,8.05536100
-7.26896487,2.82479300,8.05841300
-7.26763087,2.83333800,8.06146400
-7.26629687,2.84432500,8.06604200
-7.26496287,2.85287000,8.06909400
-7.26362887,2.86446700,8.07214500
-7.26229487,2.87606400,8.07672400
-7.26096087,2.88705100,8.07977600
-7.25962687,2.89864800,8.08282800
-7.25829287,2.90963500,8.08740500
-7.25695887,2.92123200,8.09045700
-7.25562487,2.93282900,8.09350900
-7.25429087,2.94686700,8.09808600
-7.25295687,2.95785400,8.10113800
-7.25162287,2.96945100,8.10419000
-7.25028887,2.98104800,8.10724200
-7.24895487,2.99203500,8.11181900
-7.24762087,3.00668400,8.11639800
-7.24628687,3.01767000,8.11945000
-7.24495287,3.02621500,8.12402700
-7.24361887,3.03476000,8.12707900
-7.24228487,3.04635800,8.12860500
-7.24095087,3.05490300,8.13318300
-7.23961687,3.06588900,8.13623500
-7.23828287,3.07748700,8.13928700
-7.23694887,3.08847300,8.14233900
-7.23561487,3.10007000,8.14691600
-7.23428087,3.11166700,8.14996800
-7.23294687,3.12265400,8.15302000
-7.23161287,3.13425100,8.15607200
-7.23027887,3.14584800,8.15912300
-7.22894487,3.15683500,8.16217500
-7.22761087,3.16538000,8.16522700
-7.22627687,3.17392500,8.16980500
-7.22494287,3.18552200,8.17285600
-7.22360887,3.19406700,8.17590900
-7.22227487,3.20505400,8.18048700
-7.22094087,3.21665100,8.18353800
-7.21960687,3.22519600,8.18811600
-7.21827287,3.23618300,8.19269400
-7.21693887,3.24778000,8.19727100
-7.21560487,3.25937700,8.20032300
-7.21427087,3.27036400,8.20490100
-7.21293687,3.28196000,8.20795200
-7.21160287,3.29294700,8.21405700
-7.21026887,3.30454400,8.21710900
-7.20893487,3.31308900,8.22016000
-7.20760087,3.32163500,8.22626400
-7.20626687,3.33323200,8.22779000
-7.20493287,3.34177700,8.23084200
-7.20359887,3.34971200,8.23389400
-7.20226487,3.35825700,8.23847200
-7.20093087,3.36680200,8.24152400
-7.19959687,3.37839900,8.24457600
-7.19826287,3.38999600,8.24915300
-7.19692887,3.40098300,8.25220500
-7.19559487,3.41258000,8.25525700
-7.19426087,3.42356600,8.25983400
-7.19292687,3.43516300,8.26288600
-7.19159287,3.44676000,8.26593800
-7.19025887,3.45774700,8.26746400
-7.18892487,3.46934400,8.27204200
-7.18759087,3.48033100,8.27509400
-7.18625687,3.49192800,8.27967200
-7.18492287,3.50352500,8.28424900
-7.18358887,3.51451200,8.28882700
-7.18225487,3.52610900,8.29493100
-7.18092087,3.53465400,8.29798300
-7.17958687,3.54564000,8.30256100
-7.17825287,3.55418600,8.30866400
-7.17691887,3.56273100,8.31171600
-7.17558487,3.57432800,8.31324200
-7.17425087,3.58592500,8.31934500
-7.17291687,3.59691100,8.32392300
-7.17158287,3.60850900,8.32697500
-7.17024887,3.61705400,8.33307900
-7.16891487,3.62559900,8.33613100
-7.16758087,3.63414400,8.34070900
-7.16624687,3.64513100,8.34528600
-7.16491287,3.65672800,8.34986500
-7.16357887,3.66832500,8.35596800
-7.16224487,3.67687000,8.35902000
-7.16091087,3.68541500,8.36359800
-7.15957687,3.69640200,8.36665000
-7.15824287,3.70799900,8.36970100
-7.15690887,3.71654400,8.37275300
-7.15557487,3.72753100,8.37580500
-7.15424087,3.73607600,8.37733100
-7.15290687,3.74462100,8.38038300
-7.15157287,3.75316600,8.38343400
-7.15023887,3.76171100,8.38496000
-7.14890487,3.77330900,8.39106500
-7.14757087,3.78185400,8.39411600
-7.14623687,3.79345100,8.39869400
-7.14490287,3.80443700,8.40174600
-7.14356887,3.81298300,8.40479800
-7.14223487,3.82152800,8.40784900
-7.14090087,3.83312500,8.41242700
-7.13956687,3.84167000,8.41547900
-7.13823287,3.85265700,8.41853000
-7.13689887,3.86120200,8.42310800
-7.13556487,3.86974700,8.42463400
-7.13423087,3.88134400,8.42768600
-7.13289687,3.89294100,8.43379000
-7.13156287,3.90148600,8.43684200
-7.13022887,3.91247300,8.43989400
-7.12889487,3.92407000,8.44447100
-7.12756087,3.93261500,8.44752400
-7.12622687,3.94360200,8.45057600
-7.12489287,3.95519900,8.45362800
-7.12355887,3.96679600,8.45820500
-7.12222487,3.97778200,8.46125700
-7.12089087,3.98938000,8.46430900
-7.11955687,4.00036600,8.46888600
-7.11822287,4.01196300,8.47193800
-7.11688887,4.02356100,8.47499000
-7.11555487,4.03454700,8.47956800
-7.11422087,4.04309200,8.48261900
-7.11288687,4.05163700,8.48567100
-7.11155287,4.06018300,8.48872400
-7.11021887,4.07178000,8.49330100
-7.10888487,4.08276600,8.49635300
-7.10755087,4.09131100,8.49940500
-7.10621687,4.09985600,8.50398300
-7.10488287,4.11145400,8.50703400
-7.10354887,4.11999900,8.51008600
-7.10221487,4.12854400,8.51466400
-7.10088087,4.14014100,8.51771500
-7.09954687,4.15112800,8.52076700
-7.09821287,4.16272400,8.52534500
-7.09687887,4.17371100,8.52839800
-7.09554487,4.18530800,8.53144900
-7.09421087,4.19690600,8.53450100
-7.09287687,4.20789200,8.53907900
-7.09154287,4.21948900,8.54213000
-7.09020887,4.22803400,8.54518300
-7.08887487,4.23657900,8.54976100
-7.08754087,4.24512500,8.55433800
-7.08620687,4.25367000,8.55739000
-7.08487287,4.26465700,8.56196800
-7.08353887,4.27320100,8.56502000
-7.08220487,4.28479900,8.56807100
-7.08087087,4.29334400,8.57264900
-7.07953687,4.30433000,8.57570100
-7.07820287,4.31592800,8.57875300
-7.07686887,4.32752500,8.58333000
-7.07553487,4.33851100,8.58638300
-7.07420087,4.35010800,8.58943500
-7.07286687,4.36109500,8.59248600
-7.07153287,4.37269200,8.59706400
-7.07019887,4.38428900,8.60011600
-7.06886487,4.39527600,8.60316800
-7.06753087,4.40687300,8.60774600
-7.06619687,4.41786000,8.61079800
-7.06486287,4.42945600,8.61385000
-7.06352887,4.43800200,8.61995300
-7.06219487,4.44959900,8.62300500
-7.06086087,4.45814400,8.62605700
-7.05952687,4.46668900,8.62910800
-7.05819287,4.47767600,8.63216000
-7.05685887,4.48927300,8.63673800
-7.05552487,4.49781800,8.64131500
-7.05419087,4.50636300,8.64436800
-7.05285687,4.51490800,8.64742000
-7.05152287,4.52345400,8.65047200
-7.05018887,4.53199900,8.65504900
-7.04885487,4.53993400,8.65962700
-7.04752087,4.54603700,8.66420600
-7.04618687,4.55458200,8.66878300
-7.04485287,4.56007600,8.67183500
-7.04351887,4.56862100,8.67793800
-7.04218487,4.57716600,8.68099000
-7.04085087,4.58265900,8.68709400
-7.03951687,4.59120500,8.69167100
-7.03818287,4.59669800,8.69624900
-7.03684886,4.60280200,8.70235300
-7.03551486,4.60829500,8.70693100
-7.03418086,4.61378800,8.71303500
-7.03284686,4.61989200,8.71608600
-7.03151286,4.62538500,8.71913800
-7.03017886,4.63087800,8.72371600
-7.02884486,4.63942400,8.72829300
-7.02751086,4.64552700,8.72981900
-7.02617686,4.65102100,8.73592300
-7.02484286,4.65346200,8.74050100
-7.02350886,4.65651400,8.74507900
-7.02217486,4.66200700,8.74965700
-7.02084086,4.66811100,8.75423400
-7.01950686,4.67055300,8.76033900
-7.01817286,4.67665600,8.76491600
-7.01683886,4.68215000,8.77102000
-7.01550486,4.68520200,8.77559800
-7.01417086,4.68764300,8.78170100
-7.01283686,4.69069500,8.78627900
-7.01150286,4.69374700,8.79085600
-7.01016886,4.69618800,8.79543400
-7.00883486,4.69924000,8.80001300
-7.00750086,4.70229200,8.80459000
-7.00616686,4.70229200,8.80916800
-7.00483286,4.70229200,8.81527100
-7.00349886,4.70229200,8.81984900
-7.00216486,4.70229200,8.82290100
-7.00083086,4.69924000,8.82747800
-6.99949686,4.69618800,8.83053000
-6.99816286,4.69374700,8.83358200
-6.99682886,4.68764300,8.83968600
-6.99549486,4.68215000,8.84426400
-6.99416086,4.67360400,8.85036800
-6.99282686,4.66506000,8.85494500
-6.99149286,4.65407300,8.86105000
-6.99015886,4.64247600,8.86410100
-6.98882486,4.63087800,8.86715300
-6.98749086,4.61684000,8.87325700
-6.98615686,4.60280200,8.87783400
-6.98482286,4.58571100,8.88088600
-6.98348886,4.56862100,8.88699000
-6.98215486,4.55153000,8.89004100
-6.98082086,4.53138800,8.89614500
-6.97948686,4.51185700,8.89919800
-6.97815286,4.49171400,8.90377500
-6.97681886,4.47218200,8.90835300
-6.97548486,4.45204000,8.91293000
-6.97415086,4.42945600,8.91598200
-6.97281686,4.40687300,8.92056100
-6.97148286,4.38367900,8.92361300
-6.97014886,4.36109500,8.92513800
-6.96881486,4.33545900,8.92971600
-6.96748086,4.30982400,8.93276800
-6.96614686,4.28479900,8.93582000
-6.96481286,4.25916300,8.93887100
-6.96347886,4.23352800,8.94497500
-6.96214486,4.20484000,8.94802700
-6.96081086,4.17676300,8.95260400
-6.95947686,4.14807600,8.95565700
-6.95814286,4.11694700,8.95870900
-6.95680886,4.08887000,8.96176100
-6.95547486,4.06018300,8.96633800
-6.95414086,4.02905400,8.96939000
-6.95280686,4.00036600,8.97549400
-6.95147286,3.96923700,8.97854600
-6.95013886,3.94116000,8.98159800
-6.94880486,3.90942100,8.98770100
-6.94747086,3.87829200,8.99075300
-6.94613686,3.84716300,8.99380500
-6.94480286,3.81603400,8.99838300
-6.94346886,3.78185400,9.00143400
-6.94213486,3.75072500,9.00448600
-6.94080086,3.71959600,9.00753800
-6.93946686,3.68785700,9.01211500
-6.93813286,3.65428600,9.01516800
-6.93679886,3.62010600,9.01822000
-6.93546486,3.58592500,9.02432300
-6.93413086,3.55479600,9.02737500
-6.93279686,3.52061500,9.03042700
-6.93146286,3.48643400,9.03500500
-6.93012886,3.45225400,9.03805600
-6.92879486,3.41807300,9.04110800
-6.92746086,3.38389200,9.04568600
-6.92612686,3.35032200,9.04873800
-6.92479286,3.31614100,9.05178900
-6.92345886,3.28196000,9.05636800
-6.92212486,3.24778000,9.06094600
-6.92079086,3.21665100,9.06552300
-6.91945686,3.18552200,9.07010100
-6.91812286,3.15439300,9.07467900
-6.91678886,3.12265400,9.07925700
-6.91545486,3.09457700,9.08230900
-6.91412086,3.06588900,9.08688600
-6.91278686,3.03781200,9.09146400
-6.91145286,3.01217700,9.09604200
-6.91011886,2.98654100,9.09909300
-6.90878486,2.96090600,9.10367100
-6.90745086,2.93527000,9.10824900
-6.90611686,2.91268700,9.11130000
-6.90478286,2.89010300,9.11587900
-6.90344886,2.86690900,9.11893100
-6.90211486,2.84432500,9.12198300
-6.90078086,2.82479300,9.12656000
-6.89944686,2.80770300,9.12961200
-6.89811286,2.78756100,9.13419000
-6.89677886,2.77047000,9.13876700
-6.89544486,2.75338000,9.14181900
-6.89411086,2.73934100,9.14487100
-6.89277686,2.72530300,9.15097500
-6.89144286,2.70821300,9.15402700
-6.89010886,2.69112200,9.16013100
-6.88877486,2.67708400,9.16318200
-6.88744086,2.66548700,9.16623400
-6.88610686,2.65389000,9.17233800
-6.88477286,2.63985100,9.17691600
-6.88343886,2.62886400,9.18149400
-6.88210486,2.61726700,9.18759700
-6.88077086,2.60872200,9.19217500
-6.87943686,2.60017700,9.19827800
-6.87810286,2.58858000,9.19980400
-6.87676886,2.58308700,9.20438200
-6.87543486,2.57454200,9.20743400
-6.87410086,2.56904800,9.21201200
-6.87276686,2.56294400,9.21811600
-6.87143286,2.55439900,9.22269300
-6.87009886,2.54585400,9.22574500
-6.86876486,2.53791900,9.23185000
-6.86743086,2.53181600,9.23642700
-6.86609686,2.52937400,9.24100500
-6.86476286,2.52327000,9.24558300
-6.86342886,2.52082900,9.25016000
-6.86209486,2.51777700,9.25626400
-6.86076086,2.51228400,9.26084100
-6.85942686,2.50618000,9.26694500
-6.85809286,2.50068700,9.26999800
-6.85675886,2.49763500,9.27304900
-6.85542486,2.49519300,9.27915300
-6.85409086,2.49214100,9.28373100
-6.85275686,2.49214100,9.28983500
-6.85142286,2.49214100,9.29288700
-6.85008886,2.49214100,9.29899000
-6.84875486,2.48909000,9.30356800
-6.84742086,2.48909000,9.30814600
-6.84608686,2.48909000,9.31424900
-6.84475286,2.48909000,9.31730100
-6.84341886,2.48909000,9.32340400
-6.84208486,2.48909000,9.32645700
-6.84075086,2.48909000,9.32950900
-6.83941686,2.48909000,9.33408600
-6.83808286,2.48909000,9.33713800
-6.83674886,2.48909000,9.34019000
-6.83541486,2.48909000,9.34476800
-6.83408086,2.48909000,9.34934500
-6.83274686,2.48909000,9.35239700
-6.83141286,2.48909000,9.35697500
-6.83007886,2.48909000,9.36002600
-6.82874486,2.48909000,9.36307800
-6.82741086,2.48909000,9.36613100
-6.82607686,2.48909000,9.37070800
-6.82474286,2.48909000,9.37376000
-6.82340886,2.48909000,9.37681200
-6.82207486,2.48909000,9.38139000
-6.82074086,2.48909000,9.38444100
-6.81940686,2.48909000,9.38749400
-6.81807286,2.48909000,9.39207200
-6.81673886,2.49214100,9.39512300
-6.81540486,2.49214100,9.39817500
-6.81407086,2.49214100,9.40427900
-6.81273686,2.49519300,9.40885600
-6.81140286,2.49519300,9.41190800
-6.81006886,2.50068700,9.41648600
-6.80873486,2.50068700,9.42106300
-6.80740086,2.50068700,9.42564200
-6.80606686,2.50373800,9.42869400
-6.80473286,2.50618000,9.43174600
-6.80339886,2.50923200,9.43479700
-6.80206486,2.50923200,9.43937500
-6.80073086,2.50923200,9.44242700
-6.79939686,2.51228400,9.44547800
-6.79806286,2.51472500,9.45005600
-6.79672886,2.52082900,9.45310800
-6.79539486,2.52327000,9.45616000
-6.79406086,2.52632200,9.46226300
-6.79272686,2.52937400,9.46531600
-6.79139286,2.53181600,9.46836800
-6.79005886,2.53486700,9.47294500
-6.78872486,2.53791900,9.47599700
-6.78739086,2.54036100,9.47904900
-6.78605686,2.54585400,9.48362700
-6.78472286,2.55195800,9.48667900
-6.78338886,2.55745100,9.48973100
-6.78205486,2.56050300,9.49278300
-6.78072086,2.56294400,9.49736000
-6.77938686,2.56599600,9.50041200
-6.77805286,2.56904800,9.50346400
-6.77671886,2.57149000,9.50804100
-6.77538486,2.57759300,9.51109300
-6.77405086,2.58308700,9.51414500
-6.77271686,2.58858000,9.51872300
-6.77138286,2.59163200,9.52177500
-6.77004886,2.59163200,9.52482700
-6.76871486,2.59468400,9.52940500
-6.76738086,2.59712500,9.53245600
-6.76604686,2.60017700,9.53550800
-6.76471286,2.60322900,9.53856000
-6.76337886,2.60567000,9.54313900
-6.76204486,2.60872200,9.54619000
-6.76071086,2.61177400,9.54924200
-6.75937686,2.61421600,9.55382000
-6.75804286,2.61726700,9.55687100
-6.75670886,2.62031900,9.55992300
-6.75537486,2.62276100,9.56450100
-6.75404086,2.62581300,9.56755300
-6.75270686,2.62886400,9.57060400
-6.75137286,2.63130600,9.57365600
-6.75003886,2.63435800,9.57823400
-6.74870486,2.63679900,9.58128600
-6.74737086,2.63985100,9.58433800
-6.74603686,2.64290300,9.58739000
-6.74470286,2.64534400,9.59196800
-6.74336886,2.64839600,9.59654500
-6.74203486,2.65144800,9.60112400
-6.74070086,2.65389000,9.60417600
-6.73936686,2.65694100,9.61027900
-6.73803286,2.65999300,9.61333100
-6.73669886,2.66243500,9.61790800
-6.73536486,2.66548700,9.62401200
-6.73403086,2.66853900,9.62706400
-6.73269686,2.67098000,9.63011600
-6.73136286,2.67403200,9.63621900
-6.73002886,2.67708400,9.63927200
-6.72869486,2.67952500,9.64537500
-6.72736086,2.68562900,9.64995300
-6.72602686,2.68807000,9.65453100
-6.72469286,2.68807000,9.66063400
-6.72335886,2.69112200,9.66368600
-6.72202486,2.69417400,9.66826300
-6.72069086,2.69661500,9.67131500
-6.71935686,2.69966700,9.67436700
-6.71802286,2.70271900,9.67741900
-6.71668886,2.70516100,9.68199700
-6.71535486,2.70821300,9.68504900
-6.71402086,2.71126400,9.69115300
-6.71268686,2.71370600,9.69420400
-6.71135286,2.71370600,9.69878300
-6.71001886,2.71370600,9.70488600
-6.70868486,2.71126400,9.70793800
-6.70735086,2.71370600,9.70946400
-6.70601686,2.71370600,9.71404200
-6.70468286,2.71675800,9.71709300
-6.70334886,2.71675800,9.72167100
-6.70201486,2.71370600,9.72624900
-6.70068086,2.71370600,9.72930000
-6.69934686,2.71126400,9.73235200
-6.69801286,2.70821300,9.73387800
-6.69667886,2.70516100,9.73845700
-6.69534486,2.70271900,9.73998300
-6.69401086,2.69966700,9.74303400
-6.69267686,2.69661500,9.74608600
-6.69134286,2.69417400,9.75219000
-6.69000886,2.69112200,9.75676700
-6.68867486,2.68807000,9.76287100
-6.68734086,2.68562900,9.76592300
-6.68600686,2.68257700,9.77202600
-6.68467286,2.68257700,9.77507800
-6.68333886,2.67952500,9.77813100
-6.68200486,2.67708400,9.78423400
-6.68067086,2.67403200,9.78728600
-6.67933686,2.67098000,9.79033800
-6.67800286,2.66853900,9.79491500
-6.67666886,2.66548700,9.79796800
-6.67533486,2.66243500,9.80102000
-6.67400086,2.65999300,9.80407100
-6.67266686,2.65694100,9.80864900
-6.67133286,2.65389000,9.81170100
-6.66999886,2.65144800,9.81627800
-6.66866486,2.64534400,9.82085600
-6.66733086,2.63985100,9.82390800
-6.66599686,2.63435800,9.82696000
-6.66466286,2.62886400,9.83153700
-6.66332886,2.62276100,9.83459000
-6.66199486,2.61726700,9.83764200
-6.66066086,2.61177400,9.84221900
-6.65932686,2.60567000,9.84527100
-6.65799286,2.60017700,9.84832300
-6.65665886,2.59468400,9.85290100
-6.65532486,2.58858000,9.85595300
-6.65399086,2.58308700,9.85900500
-6.65265686,2.57759300,9.86205700
-6.65132286,2.57149000,9.86663400
-6.64998886,2.56599600,9.86968600
-6.64865486,2.55745100,9.87273800
-6.64732086,2.54890600,9.87884100
-6.64598686,2.54036100,9.88189300
-6.64465286,2.53181600,9.88494500
-6.64331886,2.52327000,9.88952300
-6.64198486,2.51228400,9.89257400
-6.64065086,2.50373800,9.89562700
-6.63931686,2.49519300,9.90020500
-6.63798286,2.48664800,9.90325600
-6.63664886,2.47810300,9.90630800
-6.63531486,2.46955800,9.91088600
-6.63398086,2.45796100,9.91393900
-6.63264686,2.44941600,9.91699000
-6.63131286,2.43842900,9.92004200
-6.62997886,2.42683200,9.92462000
-6.62864486,2.41523500,9.92919700
-6.62731086,2.40424800,9.93377500
-6.62597686,2.38959900,9.93682700
-6.62464286,2.37556100,9.93987800
-6.62330886,2.36457400,9.94293000
-6.62197486,2.34992500,9.94750800
-6.62064086,2.33588700,9.95056000
-6.61930686,2.32184800,9.95361200
-6.61797286,2.30781000,9.95819000
-6.61663886,2.29621300,9.96124200
-6.61530486,2.28217400,9.96429300
-6.61397086,2.27057700,9.96887100
-6.61263686,2.25898000,9.97192300
-6.61130286,2.24494100,9.97497500
-6.60996886,2.23395500,9.97955200
-6.60863486,2.21930600,9.98260400
-6.60730086,2.20526700,9.98413000
-6.60596686,2.19122900,9.98718200
-6.60463286,2.17719100,9.99328600
-6.60329886,2.16254200,9.99633800
-6.60196486,2.14850300,9.99939000
-6.60063086,2.13446500,10.00397000
-6.59929686,2.11981600,10.00702000
-6.59796286,2.10577700,10.01007000
-6.59662886,2.09173900,10.01465000
-6.59529486,2.07464800,10.01770000
-6.59396086,2.05755800,10.01923000
-6.59262686,2.04046800,10.02228000
-6.59129286,2.02337700,10.02686000
-6.58995886,2.00628700,10.03143000
-6.58862486,1.98919600,10.03449000
-6.58729086,1.97210600,10.04059000
-6.58595685,1.95257400,10.04364000
-6.58462285,1.93243200,10.04669000
-6.58328885,1.91839300,10.05127000
-6.58195485,1.90130300,10.05432000
-6.58062085,1.88421300,10.05585000
-6.57928685,1.87017400,10.05737000
-6.57795285,1.85308400,10.06195000
-6.57661885,1.83599400,10.06348000
-6.57528485,1.81890300,10.06653000
-6.57395085,1.80181300,10.06958000
-6.57261685,1.78472200,10.07416000
-6.57128285,1.76519100,10.07721000
-6.56994885,1.74504800,10.07874000
-6.56861485,1.72795800,10.08484000
-6.56728085,1.70842600,10.08789000
-6.56594685,1.68828400,10.08942000
-6.56461285,1.66875200,10.09247000
-6.56327885,1.65166200,10.09858000
-6.56194485,1.63457100,10.10163000
-6.56061085,1.61748100,10.10468000
-6.55927685,1.60039100,10.10926000
-6.55794285,1.58024800,10.11383000
-6.55660885,1.56071700,10.11841000
-6.55527485,1.54362600,10.12146000
-6.55394085,1.52348400,10.12452000
-6.55260685,1.50639400,10.13062000
-6.55127285,1.48686200,10.13367000
-6.54993885,1.46672000,10.13825000
-6.54860485,1.44962900,10.14130000
-6.54727085,1.43009700,10.14588000
-6.54593685,1.41300700,10.15046000
-6.54460285,1.39591700,10.15503000
-6.54326885,1.37882600,10.15809000
-6.54193485,1.36173600,10.16114000
-6.54060085,1.34769700,10.16572000
-6.53926685,1.33304800,10.16877000
-6.53793285,1.31901000,10.17182000
-6.53659885,1.30497100,10.17792000
-6.53526485,1.29093300,10.18097000
-6.53393085,1.27628400,10.18555000
-6.53259685,1.25919400,10.19013000
-6.53126285,1.24515500,10.19318000
-6.52992885,1.22806500,10.19623000
-6.52859485,1.21402600,10.19929000
-6.52726085,1.19693600,10.20234000
-6.52592685,1.18289700,10.20539000
-6.52459285,1.16580700,10.20844000
-6.52325885,1.15176900,10.21149000
-6.52192485,1.13712000,10.21454000
-6.52059085,1.12308100,10.21760000
-6.51925685,1.10904300,10.22218000
-6.51792285,1.09500400,10.22523000
-6.51658885,1.08035500,10.22828000
-6.51525485,1.06387500,10.23133000
-6.51392085,1.04678500,10.23591000
-6.51258685,1.02969500,10.23896000
-6.51125285,1.01260400,10.24201000
-6.50991885,0.99856560,10.24659000
-6.50858485,0.98391680,10.24964000
-6.50725085,0.96987830,10.25269000
-6.50591685,0.95583970,10.25727000
-6.50458285,0.94180120,10.26032000
-6.50324885,0.92715230,10.26338000
-6.50191485,0.91311380,10.26643000
-6.50058085,0.90212710,10.27100000
-6.49924685,0.89053010,10.27406000
-6.49791285,0.87649160,10.27711000
-6.49657885,0.86489460,10.28169000
-6.49524485,0.85329750,10.28474000
-6.49391085,0.83925900,10.28779000
-6.49257685,0.82827230,10.29237000
-6.49124285,0.81667530,10.29542000
-6.48990885,0.80507830,10.29847000
-6.48857485,0.79409160,10.30305000
-6.48724085,0.78005310,10.30610000
-6.48590685,0.77150790,10.30915000
-6.48457285,0.75991090,10.31220000
-6.48323885,0.74587240,10.31678000
-6.48190485,0.73427530,10.31983000
-6.48057085,0.72328870,10.32289000
-6.47923685,0.71169160,10.32746000
-6.47790285,0.70009460,10.33051000
-6.47656885,0.68910800,10.33357000
-6.47523485,0.67751090,10.33815000
-6.47390085,0.66652420,10.34120000
-6.47256685,0.65797910,10.34577000
-6.47123285,0.64943390,10.35035000
-6.46989885,0.63783690,10.35340000
-6.46856485,0.62929170,10.35646000
-6.46723085,0.61830500,10.36103000
-6.46589685,0.60975980,10.36409000
-6.46456285,0.60121460,10.36714000
-6.46322885,0.59266940,10.37019000
-6.46189485,0.58412430,10.37477000
-6.46056085,0.57557910,10.37782000
-6.45922685,0.56703390,10.38087000
-6.45789285,0.55543680,10.38545000
-6.45655885,0.54689170,10.38850000
-6.45522485,0.53834650,10.39155000
-6.45389085,0.52980130,10.39613000
-6.45255685,0.52125610,10.39918000
-6.45122285,0.51026950,10.40223000
-6.44988885,0.50172430,10.40681000
-6.44855485,0.49317910,10.40986000
-6.44722085,0.48463390,10.41292000
-6.44588685,0.47303690,10.41597000
-6.44455285,0.46449170,10.42055000
-6.44321885,0.45350500,10.42360000
-6.44188485,0.44495990,10.42665000
-6.44055085,0.43641470,10.43123000
-6.43921685,0.42786950,10.43428000
-6.43788285,0.41932430,10.43733000
-6.43654885,0.41077910,10.44191000
-6.43521485,0.40223400,10.44496000
-6.43388085,0.39368880,10.44801000
-6.43254685,0.38514360,10.45412000
-6.43121285,0.37659840,10.45869000
-6.42987885,0.37110510,10.46175000
-6.42854485,0.36500140,10.46632000
-6.42721085,0.35950800,10.46937000
-6.42587685,0.35401470,10.47243000
-6.42454285,0.34852140,10.47853000
-6.42320885,0.34241770,10.48311000
-6.42187485,0.33692430,10.48921000
-6.42054085,0.33143100,10.49226000
-6.41920685,0.32532730,10.49684000
-6.41787285,0.31983400,10.50294000
-6.41653885,0.31434070,10.50600000
