t[s],U_A,U_B
-6.09104479,2.84737700,8.63521200
-6.08971079,2.85439600,8.63826400
-6.08837679,2.86446700,8.64436800
-6.08704279,2.87423300,8.64742000
-6.08570879,2.88277800,8.65047200
-6.08437479,2.89284900,8.65504900
-6.08304079,2.90139500,8.65810100
-6.08170679,2.91146600,8.66115300
-6.08037279,2.92001100,8.66573100
-6.07903879,2.92855600,8.67030900
-6.07770479,2.93832200,8.67336100
-6.07637079,2.94839300,8.67793800
-6.07503679,2.95815900,8.68251600
-6.07370279,2.96823000,8.68709400
-6.07236879,2.97677500,8.69014500
-6.07103479,2.98684600,8.69319700
-6.06970079,2.99539200,8.69624900
-6.06836679,3.00393700,8.70082700
-6.06703279,3.01370300,8.70540500
-6.06569879,3.02377400,8.70998300
-6.06436479,3.03354000,8.71456100
-6.06303079,3.04361100,8.71761200
-6.06169679,3.05368200,8.72219000
-6.06036279,3.06344800,8.72676800
-6.05902879,3.07351900,8.73134500
-6.05769479,3.08359000,8.73592300
-6.05636079,3.09335600,8.74050100
-6.05502679,3.10190100,8.74202700
-6.05369279,3.11197200,8.74813100
-6.05235879,3.12173800,8.75118300
-6.05102479,3.13180900,8.75728600
-6.04969079,3.14035500,8.76033900
-6.04835679,3.14890000,8.76339100
-6.04702279,3.15744500,8.76949400
-6.04568879,3.16599000,8.77407200
-6.04435479,3.17453500,8.78017500
-6.04302079,3.18308000,8.78170100
-6.04168679,3.19162600,8.78627900
-6.04035279,3.20139200,8.79085600
-6.03901879,3.20993700,8.79390800
-6.03768479,3.22000800,8.79848600
-6.03635079,3.23007900,8.80306400
-6.03501679,3.23984500,8.80764200
-6.03368279,3.24991600,8.81069400
-6.03234879,3.25998700,8.81679700
-6.03101479,3.26975300,8.81984900
-6.02968079,3.27982400,8.82290100
-6.02834679,3.28959000,8.82900400
-6.02701279,3.29813500,8.83205600
-6.02567879,3.30820600,8.83816100
-6.02434479,3.31827800,8.84273800
-6.02301079,3.32804300,8.84579000
-6.02167679,3.33658900,8.84884200
-6.02034279,3.34788100,8.85341900
-6.01900879,3.35795200,8.85647100
-6.01767479,3.36802300,8.86257600
-6.01634079,3.37778900,8.86715300
-6.01500679,3.38786000,8.87173100
-6.01367279,3.39793100,8.87630800
-6.01233879,3.40769700,8.87936000
-6.01100479,3.41776800,8.88393800
-6.00967079,3.42753400,8.88699000
-6.00833679,3.43760500,8.89004100
-6.00700279,3.44889700,8.89461900
-6.00566879,3.45896800,8.89767200
-6.00433479,3.47026000,8.90072300
-6.00300079,3.48033100,8.90377500
-6.00166679,3.49040200,8.90987900
-6.00033279,3.50016800,8.91445600
-5.99899879,3.51023900,8.91903500
-5.99766479,3.52000500,8.92208700
-5.99633079,3.53007600,8.92513800
-5.99499679,3.54136800,8.92971600
-5.99366279,3.55296500,8.93276800
-5.99232879,3.56273100,8.93582000
-5.99099479,3.57280200,8.93887100
-5.98966079,3.58256800,8.94344900
-5.98832679,3.59416500,8.94497500
-5.98699279,3.60545700,8.94802700
-5.98565879,3.61552800,8.95260400
-5.98432479,3.62682000,8.95565700
-5.98299079,3.63811200,8.96023500
-5.98165679,3.64818300,8.96481200
-5.98032279,3.65794800,8.96786400
-5.97898879,3.66802000,8.97244200
-5.97765479,3.67931200,8.97702000
-5.97632079,3.69090800,8.98007200
-5.97498679,3.70220000,8.98312400
-5.97365279,3.71349200,8.98770100
-5.97231879,3.72478400,8.99075300
-5.97098479,3.73638100,8.99380500
-5.96965079,3.74767300,8.99838300
-5.96831679,3.75774400,9.00143400
-5.96698279,3.76751000,9.00448600
-5.96564879,3.77910700,9.00753800
-5.96431479,3.79039900,9.01211500
-5.96298079,3.80169100,9.01669400
-5.96164679,3.81298300,9.01974600
-5.96031279,3.82458000,9.02432300
-5.95897879,3.83587100,9.02890100
-5.95764479,3.84716300,9.03347900
-5.95631079,3.85876000,9.03653000
-5.95497679,3.87005200,9.03958200
-5.95364279,3.88287000,9.04263400
-5.95230879,3.89416200,9.04873800
-5.95097479,3.90545400,9.05178900
-5.94964079,3.91705100,9.05636800
-5.94830679,3.92681700,9.06094600
-5.94697279,3.93810800,9.06399700
-5.94563879,3.94817900,9.06857500
-5.94430479,3.95947100,9.07162700
-5.94297079,3.96954300,9.07620500
-5.94163679,3.98236000,9.08230900
-5.94030279,3.99365200,9.08536100
-5.93896879,4.00524900,9.08841200
-5.93763479,4.01654100,9.09146400
-5.93630079,4.02783300,9.09451600
-5.93496679,4.03912500,9.09756800
-5.93363279,4.05072200,9.10061900
-5.93229879,4.06201400,9.10519700
-5.93096479,4.07330600,9.10824900
-5.92963079,4.08490200,9.11130000
-5.92829679,4.09619400,9.11740500
-5.92696279,4.10748600,9.12045700
-5.92562879,4.11877800,9.12656000
-5.92429479,4.13037500,9.13113800
-5.92296079,4.14014100,9.13724100
-5.92162679,4.15021200,9.14029300
-5.92029279,4.16028300,9.14334500
-5.91895879,4.17004900,9.14944800
-5.91762479,4.18134100,9.15250100
-5.91629079,4.19293800,9.15707900
-5.91495679,4.20575600,9.16165600
-5.91362279,4.21857400,9.16623400
-5.91228879,4.22986600,9.17233800
-5.91095479,4.23993600,9.17539000
-5.90962079,4.24970200,9.17996800
-5.90828679,4.26099400,9.18607100
-5.90695279,4.27259100,9.19064900
-5.90561879,4.28388300,9.19675300
-5.90428479,4.29517500,9.19980400
-5.90295079,4.30524600,9.20133000
-5.90161679,4.31531700,9.20438200
-5.90028279,4.32508300,9.21048600
-5.89894879,4.33515400,9.21353800
-5.89761479,4.34644600,9.21964200
-5.89628079,4.35773800,9.22421900
-5.89494679,4.36933500,9.22727100
-5.89361279,4.38062700,9.23337600
-5.89227879,4.39069800,9.23795300
-5.89094479,4.40046400,9.24405700
-5.88961079,4.41206100,9.24863400
-5.88827679,4.42335300,9.25473800
-5.88694279,4.43464500,9.25779000
-5.88560879,4.44593700,9.26084100
-5.88427479,4.45753300,9.26694500
-5.88294079,4.46882500,9.27152300
-5.88160679,4.48011700,9.27762700
-5.88027279,4.49018800,9.28220500
-5.87893879,4.49995400,9.28525600
-5.87760479,4.51155100,9.28983500
-5.87627079,4.52284300,9.29441300
-5.87493679,4.53413500,9.30051600
-5.87360279,4.54573200,9.30204200
-5.87226879,4.55702400,9.30509400
-5.87093479,4.56831600,9.30814600
-5.86960079,4.57838700,9.31272300
-5.86826679,4.58815300,9.31577500
-5.86693279,4.59822400,9.31882700
-5.86559879,4.60829500,9.32340400
-5.86426479,4.61958700,9.32645700
-5.86293079,4.63087800,9.32950900
-5.86159679,4.64095000,9.33408600
-5.86026279,4.65224200,9.33866400
-5.85892879,4.66231300,9.34476800
-5.85759479,4.67360400,9.34934500
-5.85626079,4.68489600,9.35239700
-5.85492679,4.69649400,9.35697500
-5.85359279,4.70778500,9.36002600
-5.85225879,4.71907700,9.36307800
-5.85092479,4.73036900,9.36613100
-5.84959079,4.74044000,9.37223400
-5.84825679,4.75051100,9.37528600
-5.84692279,4.76180300,9.37986400
-5.84558879,4.77309500,9.38291500
-5.84425479,4.78469200,9.38596800
-5.84292079,4.79598400,9.38902000
-5.84158679,4.80727600,9.39359800
-5.84025279,4.81856700,9.39664900
-5.83891879,4.83016400,9.39970100
-5.83758479,4.84145600,9.40427900
-5.83625079,4.85274800,9.40733100
-5.83491679,4.86434500,9.41038200
-5.83358279,4.87685800,9.41496000
-5.83224879,4.88845500,9.41801200
-5.83091479,4.89974700,9.42106300
-5.82958079,4.90981800,9.42564200
-5.82824679,4.91958400,9.42869400
-5.82691279,4.93118100,9.43174600
-5.82557879,4.94247200,9.43479700
-5.82424479,4.95376400,9.43937500
-5.82291078,4.96505600,9.44242700
-5.82157678,4.97512700,9.44547800
-5.82024278,4.98641900,9.45005600
-5.81890878,4.99801600,9.45310800
-5.81757478,5.00930800,9.45616000
-5.81624078,5.02060000,9.46073700
-5.81490678,5.03219700,9.46379000
-5.81357278,5.04348900,9.46684200
-5.81223878,5.05325500,9.46989300
-5.81090478,5.06485200,9.47447100
-5.80957078,5.07461800,9.47752300
-5.80823678,5.08468900,9.48057500
-5.80690278,5.09598100,9.48515300
-5.80556878,5.10757800,9.48820500
-5.80423478,5.11734400,9.49125700
-5.80290078,5.12741500,9.49583400
-5.80156678,5.13718100,9.49888600
-5.80023278,5.14725200,9.50193800
-5.79889878,5.15732300,9.50651600
-5.79756478,5.16708900,9.50956700
-5.79623078,5.17868600,9.51261900
-5.79489678,5.18997800,9.51567100
-5.79356278,5.20127000,9.52024800
-5.79222878,5.21134100,9.52330100
-5.79089478,5.22110700,9.52635300
-5.78956078,5.23117800,9.53093100
-5.78822678,5.24124900,9.53398200
-5.78689278,5.25101500,9.53703400
-5.78555878,5.26108600,9.54313900
-5.78422478,5.27115700,9.54619000
-5.78289078,5.28092300,9.54924200
-5.78155678,5.29099400,9.55382000
-5.78022278,5.30076000,9.55687100
-5.77888878,5.30930500,9.55992300
-5.77755478,5.31937600,9.56450100
-5.77622078,5.32944700,9.56907800
-5.77488678,5.33921300,9.57213000
-5.77355278,5.34928400,9.57670800
-5.77221878,5.35905000,9.57976000
-5.77088478,5.36759600,9.58281200
-5.76955078,5.37614100,9.58739000
-5.76821678,5.38468600,9.59044200
-5.76688278,5.39323100,9.59349300
-5.76554878,5.40177600,9.59654500
-5.76421478,5.41032100,9.60112400
-5.76288078,5.41886700,9.60570100
-5.76154678,5.42619100,9.61180500
-5.76021278,5.43168400,9.61485700
-5.75887878,5.43900900,9.61790800
-5.75754478,5.44602800,9.62401200
-5.75621078,5.45304700,9.62706400
-5.75487678,5.46159300,9.63164100
-5.75354278,5.46861200,9.63469300
-5.75220878,5.47593600,9.63927200
-5.75087478,5.48295500,9.64232300
-5.74954078,5.48997400,9.64842700
-5.74820678,5.49577300,9.65147900
-5.74687278,5.50157200,9.65300500
-5.74553878,5.50706500,9.65758200
-5.74420478,5.51286400,9.66216000
-5.74287078,5.51866200,9.66826300
-5.74153678,5.52415600,9.67284100
-5.74020278,5.52995400,9.67741900
-5.73886878,5.53575200,9.68352300
-5.73753478,5.54002500,9.68657500
-5.73620078,5.54704400,9.69267800
-5.73486678,5.55131700,9.69725600
-5.73353278,5.55559000,9.70030900
-5.73219878,5.56138800,9.70641200
-5.73086478,5.56688100,9.71099000
-5.72953078,5.57115400,9.71709300
-5.72819678,5.57542700,9.72167100
-5.72686278,5.58122500,9.72777500
-5.72552878,5.58549700,9.72930000
-5.72419478,5.58977000,9.73387800
-5.72286078,5.59404300,9.73845700
-5.72152678,5.59678900,9.74303400
-5.72019278,5.59953600,9.74608600
-5.71885878,5.60258800,9.75066400
-5.71752478,5.60533500,9.75371600
-5.71619078,5.60808100,9.75829300
-5.71485678,5.61113300,9.76287100
-5.71352278,5.61388000,9.76744800
-5.71218878,5.61662600,9.77202600
-5.71085478,5.61815300,9.77507800
-5.70952078,5.61967800,9.77813100
-5.70818678,5.62089900,9.78118200
-5.70685278,5.62242500,9.78728600
-5.70551878,5.62395100,9.79033800
-5.70418478,5.62517200,9.79491500
-5.70285078,5.62669800,9.79796800
-5.70151678,5.62822300,9.80102000
-5.70018278,5.62944400,9.80407100
-5.69884878,5.62944400,9.81017500
-5.69751478,5.63097000,9.81322700
-5.69618078,5.63249600,9.81627800
-5.69484678,5.63371700,9.82085600
-5.69351278,5.63524300,9.82390800
-5.69217878,5.63371700,9.82696000
-5.69084478,5.63249600,9.83153700
-5.68951078,5.63097000,9.83459000
-5.68817678,5.62944400,9.83764200
-5.68684278,5.62822300,9.84221900
-5.68550878,5.62669800,9.84527100
-5.68417478,5.62517200,9.84832300
-5.68284078,5.62395100,9.85290100
-5.68150678,5.62089900,9.85595300
-5.68017278,5.61815300,9.86053100
-5.67883878,5.61540600,9.86510800
-5.67750478,5.61235400,9.86816000
-5.67617078,5.60960700,9.87121200
-5.67483678,5.60808100,9.87579000
-5.67350278,5.60533500,9.87884100
-5.67216878,5.60258800,9.88189300
-5.67083478,5.59953600,9.88494500
-5.66950078,5.59526300,9.88952300
-5.66816678,5.59099100,9.89257400
-5.66683278,5.58824400,9.89562700
-5.66549878,5.58397200,9.90020500
-5.66416478,5.57969900,9.90325600
-5.66283078,5.57542700,9.90630800
-5.66149678,5.57115400,9.91088600
-5.66016278,5.56688100,9.91393900
-5.65882878,5.56260900,9.91699000
-5.65749478,5.55833600,9.92004200
-5.65616078,5.55406300,9.92462000
-5.65482678,5.54857000,9.92767100
-5.65349278,5.54429800,9.93072300
-5.65215878,5.53849900,9.93530100
-5.65082478,5.53148000,9.93835300
-5.64949078,5.52568100,9.94140400
-5.64815678,5.51866200,9.94598200
-5.64682278,5.51133800,9.95056000
-5.64548878,5.50279200,9.95361200
-5.64415478,5.49577300,9.95819000
-5.64282078,5.48875400,9.96124200
-5.64148678,5.48020900,9.96429300
-5.64015278,5.47166300,9.96887100
-5.63881878,5.46311900,9.97192300
-5.63748478,5.45457300,9.97497500
-5.63615078,5.44602800,9.98107800
-5.63481678,5.43748300,9.98413000
-5.63348278,5.42893700,9.98718200
-5.63214878,5.42039300,9.99328600
-5.63081478,5.41184700,9.99633800
-5.62948078,5.40177600,9.99939000
-5.62814678,5.39201000,10.00397000
-5.62681278,5.38193900,10.00702000
-5.62547878,5.37217300,10.01007000
-5.62414478,5.36057600,10.01465000
-5.62281078,5.34928400,10.01770000
-5.62147678,5.33799300,10.02075000
-5.62014278,5.32639600,10.02380000
-5.61880878,5.31510400,10.02838000
-5.61747478,5.30381200,10.02991000
-5.61614078,5.29221500,10.03296000
-5.61480678,5.27970200,10.03906000
-5.61347278,5.26810500,10.04212000
-5.61213878,5.25528700,10.04517000
-5.61080478,5.24247000,10.04974000
-5.60947078,5.22965200,10.05280000
-5.60813678,5.21683400,10.05585000
-5.60680278,5.20432100,10.05737000
-5.60546878,5.19150400,10.06348000
-5.60413478,5.17868600,10.06806000
-5.60280078,5.16586800,10.07263000
-5.60146678,5.15305000,10.07569000
-5.60013278,5.13870700,10.07721000
-5.59879878,5.12466800,10.08026000
-5.59746478,5.11032400,10.08637000
-5.59613078,5.09750700,10.09094000
-5.59479678,5.08468900,10.09705000
-5.59346278,5.07187100,10.10163000
-5.59212878,5.05752800,10.10468000
-5.59079478,5.04348900,10.11078000
-5.58946078,5.02914500,10.11536000
-5.58812678,5.01358100,10.12146000
-5.58679278,4.99801600,10.12299000
-5.58545878,4.98214700,10.12757000
-5.58412478,4.96658200,10.13214000
-5.58279078,4.95254400,10.13520000
-5.58145678,4.93667400,10.13825000
-5.58012278,4.92263600,10.14435000
-5.57878878,4.90676600,10.14893000
-5.57745478,4.89120100,10.15351000
-5.57612078,4.87563700,10.15809000
-5.57478678,4.86007300,10.16114000
-5.57345278,4.84420300,10.16724000
-5.57211878,4.82863900,10.17029000
-5.57078478,4.81154800,10.17334000
-5.56945078,4.79598400,10.17945000
-5.56811678,4.77889300,10.18250000
-5.56678278,4.76180300,10.18555000
-5.56544878,4.74623900,10.19013000
-5.56411478,4.73067400,10.19318000
-5.56278078,4.71480500,10.19623000
-5.56144678,4.69771400,10.20234000
-5.56011278,4.68215000,10.20539000
-5.55877878,4.66506000,10.20844000
-5.55744478,4.64796900,10.21302000
-5.55611078,4.63087800,10.21607000
-5.55477678,4.61378800,10.21912000
-5.55344278,4.59822400,10.22370000
-5.55210878,4.58265900,10.22675000
-5.55077478,4.56709500,10.22828000
-5.54944078,4.55000400,10.23133000
-5.54810678,4.53291400,10.23591000
-5.54677278,4.51582400,10.23896000
-5.54543878,4.49873400,10.24201000
-5.54410478,4.48316900,10.24812000
-5.54277078,4.46729900,10.25117000
-5.54143678,4.45173500,10.25422000
-5.54010278,4.43464500,10.25880000
-5.53876878,4.41908000,10.26185000
-5.53743478,4.40351600,10.26490000
-5.53610078,4.38764600,10.26948000
-5.53476678,4.37208200,10.27253000
-5.53343278,4.35499100,10.27558000
-5.53209878,4.33790100,10.28169000
-5.53076478,4.32081100,10.28474000
-5.52943078,4.30524600,10.28779000
-5.52809678,4.28968200,10.29237000
-5.52676278,4.27381200,10.29542000
-5.52542878,4.25672100,10.29847000
-5.52409478,4.23993600,10.30305000
-5.52276078,4.22284600,10.30610000
-5.52142678,4.20697600,10.30915000
-5.52009278,4.19141200,10.31220000
-5.51875878,4.17584800,10.31678000
-5.51742478,4.16028300,10.31983000
-5.51609078,4.14319300,10.32289000
-5.51475678,4.12732300,10.32746000
-5.51342278,4.11175900,10.33051000
-5.51208878,4.09619400,10.33357000
-5.51075478,4.08063000,10.33815000
-5.50942078,4.06354000,10.34120000
-5.50808678,4.04644900,10.34425000
-5.50675278,4.03058000,10.34883000
-5.50541878,4.01501500,10.35188000
-5.50408478,3.99945100,10.35493000
-5.50275078,3.98388600,10.35798000
-5.50141678,3.96801700,10.36256000
-5.50008278,3.95245200,10.36561000
-5.49874878,3.93688800,10.36866000
-5.49741478,3.92132300,10.37324000
-5.49608078,3.90545400,10.37629000
-5.49474678,3.88988900,10.37934000
-5.49341278,3.87432500,10.38392000
-5.49207878,3.85876000,10.38850000
-5.49074478,3.84289100,10.39155000
-5.48941078,3.82732600,10.39766000
-5.48807678,3.81176200,10.40071000
-5.48674278,3.79589200,10.40376000
-5.48540878,3.78185400,10.40834000
-5.48407478,3.76628900,10.41139000
-5.48274078,3.75042000,10.41444000
-5.48140678,3.73638100,10.41902000
-5.48007278,3.72051100,10.42207000
-5.47873878,3.70494700,10.42512000
-5.47740478,3.68938300,10.42970000
-5.47607078,3.67503900,10.43275000
-5.47473678,3.65947400,10.43580000
-5.47340278,3.64513100,10.43886000
-5.47206878,3.63109200,10.44343000
-5.47073478,3.61674900,10.44649000
-5.46940078,3.60271000,10.44954000
-5.46806678,3.58684000,10.45412000
-5.46673278,3.57127600,10.45717000
-5.46539878,3.55571200,10.46022000
-5.46406478,3.54136800,10.46632000
-5.46273078,3.52732900,10.46937000
-5.46139678,3.51146000,10.47243000
-5.46006278,3.49589500,10.47853000
-5.45872878,3.48033100,10.48158000
-5.45739478,3.46476600,10.48769000
-5.45606078,3.44889700,10.49226000
-5.45472678,3.43485800,10.49684000
-5.45339278,3.42051500,10.50142000
-5.45205878,3.40495000,10.50447000
-5.45072478,3.38938600,10.50752000
-5.44939078,3.37351600,10.51363000
-5.44805678,3.35947800,10.51820000
-5.44672278,3.34513400,10.52431000
-5.44538878,3.33079000,10.52889000
-5.44405478,3.31522600,10.53041000
-5.44272078,3.29966100,10.53652000
-5.44138678,3.28409700,10.53957000
-5.44005278,3.26822700,10.54567000
-5.43871878,3.25266300,10.54872000
-5.43738478,3.23709800,10.55177000
-5.43605078,3.22153400,10.55483000
-5.43471678,3.20566400,10.55940000
-5.43338278,3.19010000,10.56246000
-5.43204878,3.17453500,10.56551000
-5.43071478,3.16019200,10.57009000
-5.42938078,3.14462700,10.57466000
-5.42804678,3.12906300,10.58077000
-5.42671278,3.11319300,10.58382000
-5.42537878,3.09762900,10.58840000
-5.42404478,3.08206400,10.59297000
-5.42271078,3.06650000,10.59755000
-5.42137678,3.05063000,10.60060000
-5.42004278,3.03506600,10.60518000
-5.41870878,3.01950100,10.60823000
-5.41737478,3.00393700,10.61434000
-5.41604078,2.98806700,10.61586000
-5.41470678,2.97250300,10.61892000
-5.41337278,2.95693800,10.62197000
-5.41203878,2.94137400,10.62654000
-5.41070478,2.92550400,10.62960000
-5.40937078,2.90841400,10.63417000
-5.40803678,2.89284900,10.63570000
-5.40670278,2.87728500,10.64028000
-5.40536878,2.86141500,10.64486000
-5.40403478,2.84585100,10.65096000
-5.40270078,2.83028700,10.65249000
-5.40136678,2.81319600,10.65554000
-5.40003278,2.79610600,10.65859000
-5.39869878,2.78054100,10.66317000
-5.39736478,2.76497700,10.66622000
-5.39603078,2.74910700,10.66927000
-5.39469678,2.73354300,10.67385000
-5.39336278,2.71797800,10.67690000
-5.39202878,2.70363500,10.67995000
-5.39069478,2.68654400,10.68453000
-5.38936078,2.67098000,10.68758000
-5.38802678,2.65541600,10.69063000
-5.38669278,2.63954600,10.69521000
-5.38535878,2.62245600,10.69826000
-5.38402478,2.60567000,10.70284000
-5.38269078,2.58980100,10.70742000
-5.38135678,2.57423600,10.71047000
-5.38002278,2.55714600,10.71352000
-5.37868878,2.54158100,10.71963000
-5.37735478,2.52449100,10.72268000
-5.37602078,2.50892700,10.72573000
-5.37468678,2.49305700,10.73031000
-5.37335278,2.47749300,10.73336000
-5.37201877,2.46192800,10.73641000
-5.37068477,2.44636400,10.73946000
-5.36935077,2.43049400,10.74404000
-5.36801677,2.41340400,10.74709000
-5.36668277,2.39783900,10.75320000
-5.36534877,2.38227500,10.75625000
-5.36401477,2.36671000,10.75930000
-5.36268077,2.35084100,10.76235000
-5.36134677,2.33527600,10.76693000
-5.36001277,2.31971200,10.77151000
-5.35867877,2.30384200,10.77609000
-5.35734477,2.28827800,10.77914000
-5.35601077,2.27271300,10.78219000
-5.35467677,2.25989600,10.78829000
-5.35334277,2.24555200,10.79287000
-5.35200877,2.23151400,10.79592000
-5.35067477,2.21717000,10.80050000
-5.34934077,2.20313100,10.80355000
-5.34800677,2.18878700,10.80660000
-5.34667277,2.17322300,10.81118000
-5.34533877,2.15735300,10.81271000
-5.34400477,2.14331500,10.81576000
-5.34267077,2.12897100,10.81881000
-5.34133677,2.11493300,10.82339000
-5.34000277,2.09906300,10.82644000
-5.33866877,2.08502500,10.82949000
-5.33733477,2.07220700,10.83407000
-5.33600077,2.05938900,10.83712000
-5.33466677,2.04504500,10.84170000
-5.33333277,2.03100700,10.84628000
-5.33199877,2.01818900,10.84933000
-5.33066477,2.00537100,10.85238000
-5.32933077,1.99255300,10.85849000
-5.32799677,1.97973600,10.86306000
-5.32666277,1.96691800,10.86917000
-5.32532877,1.95410000,10.87222000
-5.32399477,1.94128200,10.87527000
-5.32266077,1.92846500,10.87985000
-5.32132677,1.91564700,10.88443000
-5.31999277,1.90282900,10.88900000
-5.31865877,1.89001100,10.89511000
-5.31732477,1.87719400,10.89969000
-5.31599077,1.86590200,10.90426000
-5.31465677,1.85461000,10.90884000
-5.31332277,1.84301300,10.91494000
-5.31198877,1.83172100,10.91952000
-5.31065477,1.82042900,10.92410000
-5.30932077,1.80913700,10.93020000
-5.30798677,1.79754000,10.93478000
-5.30665277,1.78624800,10.94089000
-5.30531877,1.77495600,10.94546000
-5.30398477,1.76335900,10.95157000
-5.30265077,1.75206800,10.95614000
-5.30131677,1.74077600,10.96225000
-5.29998277,1.73070500,10.96683000
-5.29864877,1.72093900,10.96988000
-5.29731477,1.71086800,10.97598000
-5.29598077,1.70079600,10.98056000
-5.29464677,1.69225100,10.98514000
-5.29331277,1.68248500,10.98971000
-5.29197877,1.67394000,10.99582000
-5.29064477,1.66386900,10.99734000
-5.28931077,1.65410300,11.00192000
-5.28797677,1.64403200,11.00803000
-5.28664277,1.63396100,11.01260000
-5.28530877,1.62419500,11.01871000
-5.28397477,1.61412400,11.02328000
-5.28264077,1.60405300,11.02786000
-5.28130677,1.59550800,11.03397000
-5.27997277,1.58574200,11.03855000
-5.27863877,1.57567100,11.04465000
-5.27730477,1.56712500,11.04923000
-5.27597077,1.55736000,11.05533000
-5.27463677,1.54728800,11.05991000
-5.27330277,1.53874300,11.06449000
-5.27196877,1.53019800,11.06906000
-5.27063477,1.52165300,11.07364000
-5.26930077,1.51158200,11.07822000
-5.26796677,1.50334200,11.08280000
-5.26663277,1.49479700,11.08890000
-5.26529877,1.48625100,11.09348000
-5.26396477,1.47770600,11.09653000
-5.26263077,1.46763500,11.10111000
-5.26129677,1.46061600,11.10569000
-5.25996277,1.45329100,11.10874000
-5.25862877,1.44474600,11.11484000
-5.25729477,1.43772700,11.11942000
-5.25596077,1.43070800,11.12247000
-5.25462677,1.42368800,11.12552000
-5.25329277,1.41789000,11.12857000
-5.25195877,1.41087100,11.13163000
-5.25062477,1.40232600,11.13773000
-5.24929077,1.39500100,11.14078000
-5.24795677,1.38798200,11.14536000
-5.24662277,1.38096300,11.14841000
-5.24528877,1.37363800,11.15299000
-5.24395477,1.36661900,11.15757000
-5.24262077,1.35960000,11.16062000
-5.24128677,1.35258000,11.16367000
-5.23995277,1.34525600,11.16672000
-5.23861877,1.33976300,11.17130000
-5.23728477,1.33396400,11.17435000
-5.23595077,1.32816600,11.17740000
-5.23461677,1.32267200,11.18198000
-5.23328277,1.31687400,11.18503000
-5.23194877,1.31107500,11.18809000
-5.23061477,1.30558200,11.19266000
-5.22928077,1.29825700,11.19572000
-5.22794677,1.29276400,11.19877000
-5.22661277,1.28696500,11.20335000
-5.22527877,1.27994600,11.20640000
-5.22394477,1.27292700,11.20945000
-5.22261077,1.26560300,11.21250000
-5.22127677,1.25858300,11.21708000
-5.21994277,1.25278500,11.22013000
-5.21860877,1.24729100,11.22318000
-5.21727477,1.24149300,11.22776000
-5.21594077,1.23569400,11.23081000
-5.21460677,1.23020100,11.23386000
-5.21327277,1.22440300,11.23844000
-5.21193877,1.21860400,11.24149000
-5.21060477,1.21311100,11.24454000
-5.20927077,1.20731200,11.25065000
-5.20793677,1.20151400,11.25370000
-5.20660277,1.19602000,11.25675000
-5.20526877,1.19174800,11.26133000
-5.20393477,1.18747500,11.26438000
-5.20260077,1.18167700,11.26743000
-5.20126677,1.17740400,11.27049000
-5.19993277,1.17160600,11.27506000
-5.19859877,1.16611200,11.27812000
-5.19726477,1.16336600,11.28117000
-5.19593077,1.15756700,11.28574000
-5.19459677,1.15329400,11.28880000
-5.19326277,1.15054800,11.29185000
-5.19192877,1.14627500,11.29643000
-5.19059477,1.14200300,11.29948000
-5.18926077,1.13773000,11.30253000
-5.18792677,1.13345700,11.30711000
-5.18659277,1.12918500,11.31016000
-5.18525877,1.12491200,11.31321000
-5.18392477,1.12064000,11.31626000
-5.18259077,1.11636700,11.32084000
-5.18125677,1.11209500,11.32389000
-5.17992277,1.10782200,11.32694000
-5.17858877,1.10354900,11.33152000
-5.17725477,1.10049700,11.33457000
-5.17592077,1.09622500,11.33763000
-5.17458677,1.09195200,11.34220000
-5.17325277,1.08920600,11.34525000
-5.17191877,1.08493300,11.34983000
-5.17058477,1.08066000,11.35441000
-5.16925077,1.07791400,11.35746000
-5.16791677,1.07364100,11.36052000
-5.16658277,1.06936900,11.36662000
-5.16524877,1.06662200,11.36967000
-5.16391477,1.06357000,11.37272000
-5.16258077,1.05929700,11.37730000
-5.16124677,1.05655100,11.38035000
-5.15991277,1.05380400,11.38340000
-5.15857877,1.05075200,11.38798000
-5.15724477,1.04648000,11.39103000
-5.15591077,1.04220700,11.39409000
-5.15457677,1.03946000,11.39714000
-5.15324277,1.03671400,11.40172000
-5.15190877,1.03366200,11.40629000
-5.15057477,1.03091500,11.40782000
-5.14924077,1.02816900,11.41392000
-5.14790677,1.02511700,11.41545000
-5.14657277,1.02237000,11.41850000
-5.14523877,1.01962300,11.42460000
-5.14390477,1.01809800,11.42918000
-5.14257077,1.01535100,11.43223000
-5.14123677,1.01229900,11.43681000
-5.13990277,1.01107800,11.44139000
-5.13856877,1.00802600,11.44597000
-5.13723477,1.00680600,11.44902000
-5.13590077,1.00528000,11.45360000
-5.13456677,1.00375400,11.45817000
-5.13323277,1.00253300,11.46275000
-5.13189877,1.00100700,11.46886000
-5.13056477,1.00100700,11.47191000
-5.12923077,0.99948120,11.47496000
-5.12789677,0.99826040,11.47801000
-5.12656277,0.99673450,11.48259000
-5.12522877,0.99520860,11.48564000
-5.12389477,0.99398790,11.48869000
-5.12256077,0.99246190,11.49327000
-5.12122677,0.99093600,11.49632000
-5.11989277,0.98818930,11.49937000
-5.11855877,0.98696860,11.50090000
-5.11722477,0.98696860,11.50700000
-5.11589077,0.98544270,11.51006000
-5.11455677,0.98544270,11.51463000
-5.11322277,0.98544270,11.51769000
-5.11188877,0.98391680,11.52226000
-5.11055477,0.98391680,11.52837000
